s,h,q_eq,f1,f2,regime
-1.05,-1.65,0.38372093023255816,4.185239788396499,0.4887750000000005,unstable
-1.05,-1.6,0.380952380952381,3.8888888888888897,0.890399999999999,unstable
-1.05,-1.55,0.3780487804878049,3.631032569934223,1.2699749999999985,unstable
-1.05,-1.5,0.375,3.404580152671762,1.627499999999999,unstable
-1.05,-1.45,0.3717948717948718,3.2040771105694614,1.962975000000001,unstable
-1.05,-1.4,0.3684210526315789,3.0252583237657915,2.2764,unstable
-1.05,-1.35,0.36486486486486486,2.8647400461829107,2.5677749999999993,unstable
-1.05,-1.3,0.36111111111111116,2.719802793755134,2.837099999999998,unstable
-1.05,-1.25,0.35714285714285715,2.588235294117647,3.084375,unstable
-1.05,-1.2,0.3529411764705882,2.468220338983052,3.3096,unstable
-1.05,-1.15,0.3484848484848485,2.3582499509515418,3.512775,unstable
-1.05,-1.1,0.34375000000000006,2.2570614148743195,3.693899999999999,unstable
-1.05,-1.05,0.33870967741935487,2.1635883905013222,3.8529749999999994,unstable
-1.05,-1.0,0.3333333333333333,2.076923076923076,3.9899999999999998,unstable
-1.05,-0.95,0.3275862068965517,1.9962865740444335,4.1049750000000005,unstable
-1.05,-0.9,0.3214285714285714,1.921005385996409,4.1979,unstable
-1.05,-0.85,0.3148148148148148,1.8504925632605753,4.268775000000001,unstable
-1.05,-0.8,0.30769230769230765,1.7842323651452285,4.3176000000000005,unstable
-1.05,-0.75,0.30000000000000004,1.7217675941080193,4.344374999999999,unstable
-1.05,-0.7,0.2916666666666667,1.662688941925218,4.3491,unstable
-1.05,-0.65,0.28260869565217395,1.6066258164433374,4.3317749999999995,unstable
-1.05,-0.6,0.2727272727272727,1.553238199780461,4.292400000000001,unstable
-1.05,-0.55,0.261904761904762,1.502209131075111,4.230975,unstable
-1.05,-0.5,0.25,1.4532374100719423,4.1475,unstable
-1.05,-0.45,0.2368421052631579,1.4060300763019487,4.041975,unstable
-1.05,-0.4,0.22222222222222224,1.3602941176470589,3.9144,unstable
-1.05,-0.35,0.20588235294117646,1.3157266725001988,3.764775,unstable
-1.05,-0.3,0.18749999999999997,1.27200265692461,3.5931,unstable
-1.05,-0.25,0.16666666666666666,1.2287581699346404,3.399375,unstable
-1.05,-0.2,0.14285714285714285,1.1855670103092784,3.1836,unstable
-1.05,-0.15,0.11538461538461539,1.1419057878758203,2.945775,unstable
-1.05,-0.1,0.08333333333333334,1.0970996216897857,2.6859000000000006,unstable
-1.05,-0.05,0.045454545454545456,1.0502335117894976,2.4039750000000004,unstable
-1.05,0.0,1.0,1.0,2.1,fixation
-1.05,0.05,1.0,1.0525,1.7739749999999999,fixation
-1.05,0.1,1.0,1.105,1.4259000000000002,fixation
-1.05,0.15,1.0,1.1575,1.0557750000000001,fixation
-1.05,0.2,1.0,1.21,0.6636000000000002,fixation
-1.05,0.25,1.0,1.2625,0.24937500000000007,fixation
-1.05,0.3,1.0,1.315,-0.18689999999999993,fixation
-1.05,0.35,1.0,1.3675,-0.6452249999999998,fixation
-1.05,0.4,1.0,1.42,-1.1256,fixation
-1.05,0.45,1.0,1.4725000000000001,-1.6280250000000005,fixation
-1.05,0.5,1.0,1.525,-2.1525,fixation
-1.05,0.55,1.0,1.5775000000000001,-2.6990250000000007,fixation
-1.05,0.6,1.0,1.63,-3.2675999999999994,fixation
-1.05,0.65,1.0,1.6825,-3.8582250000000005,fixation
-1.05,0.7,1.0,1.7349999999999999,-4.470899999999999,fixation
-1.05,0.75,1.0,1.7875,-5.105625000000001,fixation
-1.05,0.8,1.0,1.84,-5.762400000000001,fixation
-1.05,0.85,1.0,1.8925,-6.441225,fixation
-1.05,0.9,1.0,1.945,-7.142100000000001,fixation
-1.05,0.95,1.0,1.9975,-7.865024999999999,fixation
-1.05,1.0,1.0,2.05,-8.61,fixation
-1.05,1.05,0.9545454545454546,0.9755827473561818,-9.377025000000001,stable
-1.05,1.1,0.9166666666666665,0.9532483302975104,-10.166100000000002,stable
-1.05,1.15,0.8846153846153846,0.932632851364545,-10.977225,stable
-1.05,1.2,0.8571428571428572,0.9134615384615387,-11.8104,stable
-1.05,1.25,0.8333333333333334,0.8955223880597015,-12.665625,stable
-1.05,1.3,0.8124999999999999,0.8786486886946211,-13.542900000000001,stable
-1.05,1.35,0.7941176470588235,0.8627071154311807,-14.442225000000004,stable
-1.05,1.4,0.7777777777777778,0.8475894245723176,-15.363599999999998,stable
-1.05,1.45,0.7631578947368421,0.8332065366239617,-16.307025,stable
-1.05,1.5,0.7499999999999999,0.8194842406876791,-17.272500000000004,stable
-1.05,1.55,0.7380952380952381,0.806360022714367,-18.260025000000002,stable
-1.05,1.6,0.7272727272727272,0.7937806873977081,-19.2696,stable
-1.05,1.65,0.717391304347826,0.781700550049674,-20.301225,stable
-1.05,1.7,0.7083333333333334,0.7700800441622967,-21.354899999999997,stable
-1.05,1.75,0.7000000000000001,0.7588846364133407,-22.430625000000006,stable
-1.05,1.8,0.6923076923076923,0.7480839720093304,-23.5284,stable
-1.05,1.85,0.6851851851851852,0.7376511946612643,-24.648225,stable
-1.05,1.9,0.6785714285714286,0.727562400424854,-25.790100000000002,stable
-1.05,1.95,0.6724137931034483,0.717796195208647,-26.954024999999998,stable
-1.05,2.0,0.6666666666666666,0.7083333333333333,-28.14,stable
-1.0,-2.0,0.4,6.9999999999999165,-2.0,unstable
-1.0,-1.95,0.39795918367346933,6.241457858769939,-1.509999999999999,unstable
-1.0,-1.9,0.3958333333333333,5.630252100840347,-1.0399999999999991,unstable
-1.0,-1.85,0.39361702127659576,5.1272015655577,-0.5900000000000007,unstable
-1.0,-1.8,0.391304347826087,4.705882352941138,-0.16000000000000103,unstable
-1.0,-1.75,0.3888888888888889,4.347826086956535,0.25,unstable
-1.0,-1.7,0.3863636363636363,4.039735099337719,0.6400000000000006,unstable
-1.0,-1.65,0.38372093023255816,3.771790808240885,1.0100000000000007,unstable
-1.0,-1.6,0.38095238095238093,3.53658536585367,1.3599999999999994,unstable
-1.0,-1.55,0.37804878048780494,3.3284241531664183,1.689999999999999,unstable
-1.0,-1.5,0.375,3.142857142857143,2.0,unstable
-1.0,-1.45,0.3717948717948718,2.9763560500695334,2.2900000000000005,unstable
-1.0,-1.4,0.3684210526315789,2.826086956521743,2.5600000000000005,unstable
-1.0,-1.35,0.36486486486486486,2.6897470039946763,2.8099999999999996,unstable
-1.0,-1.3,0.3611111111111111,2.56544502617801,3.039999999999999,unstable
-1.0,-1.25,0.35714285714285715,2.4516129032258083,3.25,unstable
-1.0,-1.2,0.35294117647058826,2.346938775510203,3.4400000000000004,unstable
-1.0,-1.15,0.34848484848484845,2.250316055625791,3.6100000000000003,unstable
-1.0,-1.1,0.34375,2.1608040201005023,3.76,unstable
-1.0,-1.05,0.33870967741935487,2.077596996245308,3.8899999999999997,unstable
-1.0,-1.0,0.3333333333333333,1.9999999999999993,4.0,unstable
-1.0,-0.95,0.3275862068965517,1.9274092615769711,4.09,unstable
-1.0,-0.9,0.32142857142857145,1.8592964824120606,4.16,unstable
-1.0,-0.85,0.31481481481481477,1.7951959544879899,4.21,unstable
-1.0,-0.8,0.3076923076923077,1.7346938775510194,4.24,unstable
-1.0,-0.75,0.3,1.6774193548387089,4.25,unstable
-1.0,-0.7,0.2916666666666667,1.6230366492146593,4.24,unstable
-1.0,-0.65,0.28260869565217395,1.5712383488681756,4.21,unstable
-1.0,-0.6,0.2727272727272727,1.521739130434782,4.16,unstable
-1.0,-0.55,0.2619047619047619,1.4742698191933243,4.09,unstable
-1.0,-0.5,0.25,1.4285714285714286,4.0,unstable
-1.0,-0.45,0.2368421052631579,1.3843888070692196,3.89,unstable
-1.0,-0.4,0.22222222222222224,1.3414634146341464,3.76,unstable
-1.0,-0.35,0.20588235294117646,1.2995245641838353,3.6100000000000003,unstable
-1.0,-0.3,0.18749999999999997,1.2582781456953642,3.44,unstable
-1.0,-0.25,0.16666666666666666,1.2173913043478262,3.25,unstable
-1.0,-0.2,0.14285714285714288,1.1764705882352942,3.04,unstable
-1.0,-0.15,0.11538461538461538,1.1350293542074363,2.8099999999999996,unstable
-1.0,-0.1,0.08333333333333334,1.092436974789916,2.56,unstable
-1.0,-0.05,0.045454545454545456,1.0478359908883825,2.29,unstable
-1.0,0.0,1.0,1.0,2.0,fixation
-1.0,0.05,1.0,1.05,1.69,fixation
-1.0,0.1,1.0,1.1,1.3599999999999999,fixation
-1.0,0.15,1.0,1.15,1.01,fixation
-1.0,0.2,1.0,1.2,0.6400000000000001,fixation
-1.0,0.25,1.0,1.25,0.25,fixation
-1.0,0.3,1.0,1.3,-0.16000000000000014,fixation
-1.0,0.35,1.0,1.35,-0.5899999999999999,fixation
-1.0,0.4,1.0,1.4,-1.0399999999999998,fixation
-1.0,0.45,1.0,1.45,-1.5099999999999998,fixation
-1.0,0.5,1.0,1.5,-2.0,fixation
-1.0,0.55,1.0,1.55,-2.5100000000000007,fixation
-1.0,0.6,1.0,1.6,-3.04,fixation
-1.0,0.65,1.0,1.65,-3.59,fixation
-1.0,0.7,1.0,1.7,-4.16,fixation
-1.0,0.75,1.0,1.75,-4.75,fixation
-1.0,0.8,1.0,1.8,-5.360000000000001,fixation
-1.0,0.85,1.0,1.85,-5.99,fixation
-1.0,0.9,1.0,1.9,-6.64,fixation
-1.0,0.95,1.0,1.95,-7.309999999999999,fixation
-1.0,1.0,1.0,2.0,-8.0,fixation
-1.0,1.05,0.9545454545454545,0.9761634506242904,-8.709999999999999,stable
-1.0,1.1,0.9166666666666666,0.954356846473029,-9.440000000000001,stable
-1.0,1.15,0.8846153846153847,0.9342230695900862,-10.189999999999998,stable
-1.0,1.2,0.8571428571428572,0.915492957746479,-10.96,stable
-1.0,1.25,0.8333333333333334,0.8979591836734694,-11.75,stable
-1.0,1.3,0.8125,0.8814589665653496,-12.559999999999999,stable
-1.0,1.35,0.7941176470588235,0.8658623136976578,-13.39,stable
-1.0,1.4,0.7777777777777778,0.8510638297872343,-14.239999999999998,stable
-1.0,1.45,0.7631578947368421,0.8369768894440975,-15.110000000000001,stable
-1.0,1.5,0.75,0.8235294117647058,-16.0,stable
-1.0,1.55,0.7380952380952381,0.8106607440310939,-16.91,stable
-1.0,1.6,0.7272727272727273,0.7983193277310924,-17.84,stable
-1.0,1.65,0.717391304347826,0.7864609258337484,-18.79,stable
-1.0,1.7,0.7083333333333334,0.7750472589792062,-19.759999999999998,stable
-1.0,1.75,0.7,0.7640449438202246,-20.75,stable
-1.0,1.8,0.6923076923076923,0.7534246575342466,-21.76,stable
-1.0,1.85,0.6851851851851851,0.7431604736627195,-22.790000000000003,stable
-1.0,1.9,0.6785714285714286,0.7332293291731669,-23.84,stable
-1.0,1.95,0.6724137931034483,0.7236105930622901,-24.91,stable
-1.0,2.0,0.6666666666666666,0.714285714285714,-26.0,stable
-0.95,-2.0,0.39999999999999997,5.7499999999999805,-1.1399999999999992,unstable
-0.95,-1.95,0.3979591836734694,5.244151053295826,-0.7120249999999977,unstable
-0.95,-1.9,0.39583333333333337,4.819408974826684,-0.30209999999999965,unstable
-0.95,-1.85,0.39361702127659576,4.457675381827579,0.08977499999999917,unstable
-0.95,-1.8,0.3913043478260869,4.145860709592641,0.46359999999999957,unstable
-0.95,-1.75,0.3888888888888889,3.874263261296686,0.8193750000000006,unstable
-0.95,-1.7,0.3863636363636364,3.6355394378966444,1.1571000000000007,unstable
-0.95,-1.65,0.3837209302325581,3.4240280107958245,1.4767750000000008,unstable
-0.95,-1.6,0.38095238095238093,3.2352941176470584,1.7783999999999998,unstable
-0.95,-1.55,0.3780487804878049,3.0658139055085645,2.061975,unstable
-0.95,-1.5,0.37499999999999994,2.9127516778523463,2.327500000000001,unstable
-0.95,-1.45,0.37179487179487175,2.7737993561526872,2.5749750000000002,unstable
-0.95,-1.4,0.368421052631579,2.6470588235294104,2.8044000000000007,unstable
-0.95,-1.35,0.3648648648648649,2.5309543463077033,3.015775,unstable
-0.95,-1.3,0.3611111111111111,2.424166457758837,3.2091,unstable
-0.95,-1.25,0.35714285714285715,2.3255813953488373,3.384375,unstable
-0.95,-1.2,0.35294117647058826,2.2342519685039357,3.5416000000000003,unstable
-0.95,-1.15,0.34848484848484845,2.149366933757416,3.6807750000000006,unstable
-0.95,-1.1,0.34375,2.0702267739575717,3.8019000000000003,unstable
-0.95,-1.05,0.3387096774193548,1.9962243468729066,3.904975,unstable
-0.95,-1.0,0.33333333333333337,1.9268292682926835,3.9899999999999998,unstable
-0.95,-0.95,0.3275862068965517,1.8615751789976134,4.0569749999999996,unstable
-0.95,-0.9,0.3214285714285714,1.8000492489534599,4.1059,unstable
-0.95,-0.85,0.3148148148148148,1.7418834192066548,4.136774999999999,unstable
-0.95,-0.8,0.3076923076923077,1.6867469879518067,4.1496,unstable
-0.95,-0.75,0.3,1.6343402225755164,4.144375,unstable
-0.95,-0.7,0.2916666666666667,1.5843887309382267,4.1211,unstable
-0.95,-0.65,0.28260869565217395,1.5366383567055106,4.079775,unstable
-0.95,-0.6,0.2727272727272727,1.4908503767491923,4.0204,unstable
-0.95,-0.55,0.2619047619047619,1.44679677263637,3.9429749999999997,unstable
-0.95,-0.5,0.25,1.4042553191489362,3.8474999999999997,unstable
-0.95,-0.45,0.2368421052631579,1.3630041724617525,3.7339749999999996,unstable
-0.95,-0.4,0.22222222222222224,1.3228155339805827,3.6024,unstable
-0.95,-0.35,0.2058823529411765,1.28344778593417,3.452775,unstable
-0.95,-0.3,0.18749999999999997,1.2446351931330473,3.2851,unstable
-0.95,-0.25,0.16666666666666669,1.2060737527114966,3.099375,unstable
-0.95,-0.2,0.14285714285714285,1.1674008810572687,2.8956,unstable
-0.95,-0.15,0.11538461538461539,1.1281650210186724,2.6737749999999996,unstable
-0.95,-0.1,0.08333333333333334,1.0877782444351112,2.4339,unstable
-0.95,-0.05,0.045454545454545456,1.0454390160573965,2.175975,unstable
-0.95,0.0,1.0,1.0,1.9,fixation
-0.95,0.05,1.0,1.0475,1.605975,fixation
-0.95,0.1,1.0,1.095,1.2939,fixation
-0.95,0.15,1.0,1.1425,0.9637749999999999,fixation
-0.95,0.2,1.0,1.19,0.6156000000000001,fixation
-0.95,0.25,1.0,1.2375,0.24937499999999996,fixation
-0.95,0.3,1.0,1.285,-0.1348999999999999,fixation
-0.95,0.35,1.0,1.3325,-0.5372249999999998,fixation
-0.95,0.4,1.0,1.38,-0.9575999999999998,fixation
-0.95,0.45,1.0,1.4275,-1.396025,fixation
-0.95,0.5,1.0,1.475,-1.8525,fixation
-0.95,0.55,1.0,1.5225,-2.3270250000000003,fixation
-0.95,0.6,1.0,1.5699999999999998,-2.819599999999999,fixation
-0.95,0.65,1.0,1.6175,-3.3302249999999995,fixation
-0.95,0.7,1.0,1.665,-3.8588999999999993,fixation
-0.95,0.75,1.0,1.7125,-4.405624999999999,fixation
-0.95,0.8,1.0,1.76,-4.970400000000001,fixation
-0.95,0.85,1.0,1.8075,-5.553225,fixation
-0.95,0.9,1.0,1.855,-6.1541,fixation
-0.95,0.95,1.0,1.9024999999999999,-6.773024999999998,fixation
-0.95,1.0,1.0,1.95,-7.409999999999999,fixation
-0.95,1.05,0.9545454545454546,0.9767739682170091,-8.065024999999999,stable
-0.95,1.1,0.9166666666666666,0.9555224515854437,-8.7381,stable
-0.95,1.15,0.8846153846153847,0.9358955552295734,-9.429224999999999,stable
-0.95,1.2,0.8571428571428572,0.9176300578034681,-10.138399999999999,stable
-0.95,1.25,0.8333333333333333,0.900523560209424,-10.865625,stable
-0.95,1.3,0.8125,0.884417407580721,-11.610899999999999,stable
-0.95,1.35,0.7941176470588235,0.8691850934392192,-12.374225000000001,stable
-0.95,1.4,0.7777777777777778,0.8547241944292736,-13.155599999999998,stable
-0.95,1.45,0.7631578947368421,0.8409506398537478,-13.955025,stable
-0.95,1.5,0.75,0.827794561933535,-14.772499999999999,stable
-0.95,1.55,0.7380952380952381,0.8151972389400725,-15.608025,stable
-0.95,1.6,0.7272727272727273,0.8031088082901557,-16.461599999999997,stable
-0.95,1.65,0.7173913043478262,0.7914865314266712,-17.333225,stable
-0.95,1.7,0.7083333333333333,0.7802934603051211,-18.2229,stable
-0.95,1.75,0.7,0.7694974003466204,-19.130624999999995,stable
-0.95,1.8,0.6923076923076924,0.7590700951039098,-20.0564,stable
-0.95,1.85,0.6851851851851851,0.7489865787318055,-21.000225,stable
-0.95,1.9,0.6785714285714285,0.7392246568745486,-21.962099999999996,stable
-0.95,1.95,0.6724137931034483,0.7297644868423581,-22.942024999999997,stable
-0.95,2.0,0.6666666666666667,0.7205882352941176,-23.939999999999998,stable
-0.9,-2.0,0.4,4.857142857142868,-0.3600000000000003,unstable
-0.9,-1.95,0.39795918367346933,4.503468110302847,0.009900000000000908,unstable
-0.9,-1.9,0.3958333333333333,4.197292069632485,0.3635999999999999,unstable
-0.9,-1.85,0.3936170212765957,3.9296187683284516,0.7011,unstable
-0.9,-1.8,0.3913043478260869,3.693586698337288,1.0223999999999986,unstable
-0.9,-1.75,0.3888888888888889,3.4838709677419395,1.3275000000000006,unstable
-0.9,-1.7,0.38636363636363635,3.2962757087270664,1.6164000000000003,unstable
-0.9,-1.65,0.38372093023255816,3.127449655358831,1.8891000000000007,unstable
-0.9,-1.6,0.380952380952381,2.974683544303789,2.145599999999999,unstable
-0.9,-1.55,0.3780487804878049,2.835763127338409,2.3858999999999995,unstable
-0.9,-1.5,0.375,2.70886075949367,2.6099999999999994,unstable
-0.9,-1.45,0.3717948717948718,2.5924542398206927,2.8179000000000007,unstable
-0.9,-1.4,0.368421052631579,2.4852652259332,3.0096,unstable
-0.9,-1.35,0.36486486486486486,2.386211918922201,3.1851,unstable
-0.9,-1.3,0.36111111111111116,2.294372294372294,3.344399999999999,unstable
-0.9,-1.25,0.35714285714285715,2.208955223880597,3.4875000000000003,unstable
-0.9,-1.2,0.35294117647058826,2.1292775665399226,3.6144000000000003,unstable
-0.9,-1.15,0.3484848484848485,2.0547458229648066,3.7251000000000003,unstable
-0.9,-1.1,0.34375,1.9848413074372344,3.8196,unstable
-0.9,-1.05,0.33870967741935487,1.9191080536116714,3.8978999999999995,unstable
-0.9,-1.0,0.3333333333333333,1.857142857142857,3.9600000000000004,unstable
-0.9,-0.95,0.3275862068965517,1.7985869955693932,4.0059,unstable
-0.9,-0.9,0.32142857142857145,1.7431192660550459,4.0356000000000005,unstable
-0.9,-0.85,0.3148148148148148,1.6904500548847419,4.049100000000001,unstable
-0.9,-0.8,0.3076923076923077,1.6403162055335965,4.046399999999999,unstable
-0.9,-0.75,0.30000000000000004,1.5924764890282133,4.0275,unstable
-0.9,-0.7,0.29166666666666663,1.5467075038284839,3.9924,unstable
-0.9,-0.65,0.2826086956521739,1.5027998437296524,3.9410999999999996,unstable
-0.9,-0.6,0.27272727272727276,1.4605543710021325,3.8736,unstable
-0.9,-0.55,0.2619047619047619,1.4197784160853513,3.7899000000000003,unstable
-0.9,-0.5,0.25,1.3802816901408452,3.69,unstable
-0.9,-0.45,0.2368421052631579,1.3418716344054726,3.5739,unstable
-0.9,-0.4,0.22222222222222224,1.3043478260869565,3.4415999999999998,unstable
-0.9,-0.35,0.20588235294117646,1.2674948891335116,3.2931000000000004,unstable
-0.9,-0.3,0.18750000000000003,1.2310730743910467,3.1284,unstable
-0.9,-0.25,0.16666666666666666,1.194805194805195,2.9475,unstable
-0.9,-0.2,0.14285714285714288,1.1583577712609971,2.7504,unstable
-0.9,-0.15,0.1153846153846154,1.1213127563977339,2.5371,unstable
-0.9,-0.1,0.08333333333333334,1.0831234256926954,2.3076000000000003,unstable
-0.9,-0.05,0.04545454545454546,1.0430425871099978,2.0619,unstable
-0.9,0.0,1.0,1.0,1.8,fixation
-0.9,0.05,1.0,1.045,1.5218999999999998,fixation
-0.9,0.1,1.0,1.09,1.2276,fixation
-0.9,0.15,1.0,1.135,0.9171000000000001,fixation
-0.9,0.2,1.0,1.18,0.5904000000000001,fixation
-0.9,0.25,1.0,1.225,0.24749999999999991,fixation
-0.9,0.3,1.0,1.27,-0.1116000000000001,fixation
-0.9,0.35,1.0,1.315,-0.4868999999999997,fixation
-0.9,0.4,1.0,1.36,-0.8784000000000002,fixation
-0.9,0.45,1.0,1.405,-1.2860999999999998,fixation
-0.9,0.5,1.0,1.45,-1.71,fixation
-0.9,0.55,1.0,1.495,-2.1501000000000006,fixation
-0.9,0.6,1.0,1.54,-2.6064,fixation
-0.9,0.65,1.0,1.585,-3.0789000000000004,fixation
-0.9,0.7,1.0,1.63,-3.567599999999999,fixation
-0.9,0.75,1.0,1.675,-4.072500000000001,fixation
-0.9,0.8,1.0,1.7200000000000002,-4.593600000000001,fixation
-0.9,0.85,1.0,1.7650000000000001,-5.1309000000000005,fixation
-0.9,0.9,1.0,1.81,-5.6844,fixation
-0.9,0.95,1.0,1.855,-6.2541,fixation
-0.9,1.0,1.0,1.9,-6.84,fixation
-0.9,1.05,0.9545454545454545,0.9774166567092843,-7.4421,stable
-0.9,1.1,0.9166666666666667,0.9567496723460022,-8.060400000000003,stable
-0.9,1.15,0.8846153846153846,0.937656861760867,-8.694900000000002,stable
-0.9,1.2,0.8571428571428571,0.9198813056379824,-9.345600000000001,stable
-0.9,1.25,0.8333333333333333,0.9032258064516129,-10.012500000000001,stable
-0.9,1.3,0.8124999999999999,0.8875360461390576,-10.6956,stable
-0.9,1.35,0.7941176470588235,0.8726891699723076,-11.394900000000002,stable
-0.9,1.4,0.7777777777777777,0.8585858585858586,-12.1104,stable
-0.9,1.45,0.763157894736842,0.8451447030127229,-12.842099999999999,stable
-0.9,1.5,0.7499999999999999,0.8322981366459627,-13.590000000000002,stable
-0.9,1.55,0.738095238095238,0.8199894421960231,-14.3541,stable
-0.9,1.6,0.7272727272727272,0.8081705150976903,-15.134400000000003,stable
-0.9,1.65,0.717391304347826,0.7968001684121888,-15.930900000000001,stable
-0.9,1.7,0.7083333333333333,0.7858428314337133,-16.7436,stable
-0.9,1.75,0.7,0.7752675386444708,-17.5725,stable
-0.9,1.8,0.6923076923076923,0.7650471356055111,-18.417600000000004,stable
-0.9,1.85,0.6851851851851851,0.7551576488906189,-19.2789,stable
-0.9,1.9,0.6785714285714286,0.7455777814514797,-20.1564,stable
-0.9,1.95,0.6724137931034483,0.736288504883546,-21.050099999999997,stable
-0.9,2.0,0.6666666666666666,0.7272727272727272,-21.96,stable
-0.85,-2.0,0.39999999999999997,4.187499999999989,0.3400000000000003,unstable
-0.85,-1.95,0.3979591836734694,3.9316495540733016,0.6557750000000004,unstable
-0.85,-1.9,0.3958333333333333,3.704880161709514,0.9571000000000003,unstable
-0.85,-1.85,0.39361702127659576,3.502477839045146,1.2439749999999998,unstable
-0.85,-1.8,0.391304347826087,3.320693391115918,1.5163999999999995,unstable
-0.85,-1.75,0.3888888888888889,3.1565074135090665,1.7743749999999996,unstable
